item_id,order_id,product_id,quantity,unit_price,discount_percent,line_total
2698,883,50,3,21.72,8.06,59.91
2699,883,356,3,73.69,10.33,198.24
2700,884,187,3,293.03,19.5,707.65
2701,884,440,2,298.71,17.03,495.68
2702,884,3,1,85.06,17.02,70.58
2703,884,35,1,340.33,2.63,331.38
2704,885,370,2,189.06,10.05,340.11
2705,885,160,1,266.84,12.93,232.33
2706,885,243,1,44.7,19.55,35.96
2707,885,187,3,293.03,13.1,763.89
2708,886,371,3,243.59,15.84,615.03
2709,886,273,3,253.83,5.41,720.28
2710,886,494,2,176.47,16.1,296.12
2711,886,329,1,322.58,17.66,265.61
2712,887,62,2,368.43,11.28,653.75
2713,887,435,3,56.18,16.76,140.3
2714,887,464,1,73.91,1.35,72.91
2715,888,315,2,86.08,8.07,158.26
2716,888,433,2,196.2,18.56,319.59
2717,888,324,3,270.74,14.94,690.85
2718,888,161,3,283.93,8.35,780.63
2719,888,206,1,213.18,8.07,195.97
2720,889,157,2,229.97,12.72,401.42
2721,889,1,2,216.07,5.22,409.59
2722,889,121,1,138.71,10.38,124.31
2723,890,300,3,44.34,8.37,121.88
2724,890,402,2,192.6,12.82,335.81
2725,890,370,3,189.06,2.72,551.74
2726,891,280,2,363.1,15.35,614.75
2727,892,208,3,290.8,12.41,764.1
2728,892,64,2,204.72,12.85,356.82
2729,893,89,2,90.67,6.05,170.37
2730,893,404,3,46.01,4.43,131.92
2731,893,71,3,339.13,12.46,890.64
2732,893,267,2,193.12,10.02,347.55
2733,893,14,1,151.98,18.56,123.77
2734,894,334,3,48.23,0.91,143.38
2735,894,141,2,277.52,8.06,510.3
2736,894,282,1,205.67,13.07,178.79
2737,895,366,3,336.84,12.28,886.45
2738,895,494,2,176.47,2.9,342.71
2739,895,455,2,425.49,3.33,822.68
2740,895,9,1,327.92,7.99,301.71
2741,896,148,3,409.62,4.08,1178.68
2742,896,74,2,220.2,17.43,363.64
2743,896,243,2,44.7,11.07,79.5
2744,897,10,3,358.77,0.44,1071.62
2745,897,166,2,352.58,16.48,588.93
2746,897,289,2,57.52,11.8,101.46
2747,897,346,3,414.09,17.47,1025.24
2748,897,494,3,176.47,4.4,506.12
2749,898,119,1,291.81,7.11,271.08
2750,898,427,1,179.43,2.05,175.75
2751,899,85,3,269.13,0.01,807.32
2752,899,257,1,345.25,8.09,317.31
2753,899,479,3,20.19,7.73,55.89
2754,900,175,1,145.45,19.71,116.77
2755,900,361,1,411.46,1.49,405.35
2756,901,387,1,170.36,15.16,144.54
2757,901,333,1,50.7,17.3,41.93
2758,901,200,3,216.03,8.24,594.68
2759,901,480,2,299.62,6.37,561.07
2760,902,228,3,325.33,19.36,787.07
2761,902,76,2,287.92,1.36,568.03
2762,903,408,3,139.57,3.5,404.05
2763,903,116,3,135.71,4.53,388.68
2764,904,273,1,253.83,16.0,213.21
2765,905,364,2,482.0,8.83,878.9
2766,906,235,3,302.26,10.93,807.63
2767,907,112,3,530.19,14.11,1366.06
2768,907,417,3,247.73,1.53,731.84
2769,908,488,3,275.19,16.67,687.98
2770,908,286,3,149.52,8.22,411.71
2771,908,448,3,168.88,9.63,457.83
2772,908,471,3,34.52,6.89,96.43
2773,909,111,2,332.63,17.09,551.56
2774,909,497,1,373.72,10.94,332.84
2775,909,241,3,161.49,7.57,447.78
2776,909,382,2,189.42,10.53,338.94
2777,909,372,3,52.69,12.31,138.61
2778,910,135,3,123.37,3.78,356.1
2779,911,321,1,108.24,14.33,92.73
2780,911,20,2,581.33,3.08,1126.8
2781,911,483,1,496.39,10.78,442.86
2782,912,238,1,98.31,2.86,95.49
2783,912,337,2,292.94,7.65,541.08
2784,912,347,2,153.56,7.43,284.29
2785,912,345,3,518.83,13.93,1339.73
2786,913,446,3,300.08,18.1,737.27
2787,914,169,3,46.54,3.21,135.14
2788,914,100,3,18.04,6.95,50.36
2789,914,157,1,229.97,12.54,201.12
2790,914,58,2,238.58,15.66,402.43
2791,915,165,3,327.71,19.76,788.85
2792,916,351,1,281.76,1.49,277.56
2793,916,487,1,155.47,10.98,138.4
2794,916,369,2,337.14,10.14,605.88
2795,916,94,3,83.89,11.35,223.09
2796,916,397,3,456.54,3.99,1314.96
2797,917,483,2,496.39,1.53,977.56
2798,917,231,1,156.81,2.67,152.62
2799,918,225,3,209.24,2.83,609.94
2800,918,17,2,123.87,5.35,234.47
2801,918,120,1,417.34,2.87,405.38
2802,919,486,2,303.11,5.01,575.86
2803,919,251,3,341.28,1.81,1005.35
2804,919,150,3,367.19,1.3,1087.25
2805,919,112,1,530.19,6.37,496.42
2806,920,285,3,93.08,16.25,233.87
2807,920,115,1,282.09,13.05,245.28
2808,921,320,1,350.79,4.0,336.77
2809,921,219,2,324.82,4.91,617.75
2810,921,272,2,101.07,4.91,192.21
2811,921,227,3,123.54,9.63,334.92
2812,922,336,3,254.97,15.91,643.2
2813,922,27,1,262.58,1.54,258.54
2814,922,386,2,141.6,3.78,272.48
2815,923,161,2,283.93,14.64,484.7
2816,923,488,1,275.19,8.66,251.37
2817,923,413,1,270.64,1.79,265.79
2818,923,209,3,445.99,13.59,1156.18
2819,924,125,1,206.88,14.03,177.85
2820,924,231,1,156.81,1.85,153.91
2821,925,154,1,324.69,6.66,303.07
2822,925,359,3,305.54,1.57,902.23
2823,925,446,2,300.08,5.02,570.03
2824,925,165,2,327.71,9.05,596.12
2825,925,374,2,343.35,4.12,658.42
2826,926,382,2,189.42,6.4,354.6
2827,926,246,1,84.15,2.21,82.29
2828,926,411,1,352.88,1.98,345.88
2829,926,418,1,245.45,5.26,232.55
2830,926,179,3,172.92,15.11,440.37
2831,927,247,3,161.11,13.62,417.5
2832,928,63,1,294.04,14.9,250.24
2833,928,124,1,120.2,3.8,115.63
2834,928,403,3,170.7,15.93,430.5
2835,928,490,1,102.16,7.75,94.24
2836,929,321,2,108.24,3.4,209.11
2837,929,221,2,222.61,3.38,430.19
2838,930,318,1,228.22,0.2,227.77
2839,930,295,1,363.57,7.4,336.65
2840,930,216,3,328.65,14.18,846.13
2841,930,143,3,253.4,4.35,727.16
2842,930,93,1,158.06,19.05,127.94
2843,931,322,1,30.69,3.86,29.51
2844,932,291,3,340.79,16.5,853.68
2845,932,351,3,281.76,3.19,818.35
2846,932,243,3,44.7,12.68,117.1
2847,932,52,2,546.98,13.37,947.68
2848,933,489,2,381.69,2.98,740.65
2849,933,382,1,189.42,0.72,188.06
2850,933,123,1,402.97,14.64,343.98
2851,934,55,1,237.99,3.63,229.36
2852,935,253,2,200.27,13.88,344.95
2853,935,102,3,153.83,0.82,457.69
2854,935,223,1,389.35,10.79,347.32
2855,936,38,1,23.75,10.66,21.22
2856,937,33,1,520.85,0.3,519.27
2857,938,86,3,26.09,13.39,67.79
2858,938,405,1,378.27,15.64,319.11
2859,938,155,3,40.51,4.09,116.56
2860,938,21,1,100.3,0.25,100.05
2861,939,349,1,386.73,14.63,330.16
2862,939,264,1,422.21,7.19,391.86
2863,939,43,1,300.9,8.51,275.31
2864,939,393,1,474.64,18.65,386.13
2865,939,166,1,352.58,12.31,309.18
2866,940,248,2,483.86,9.7,873.81
2867,940,151,3,317.21,1.55,936.91
2868,940,107,3,191.07,10.44,513.38
2869,940,310,1,365.27,1.26,360.66
2870,941,202,1,29.16,2.95,28.3
2871,941,367,1,67.25,2.47,65.59
2872,942,457,3,453.32,2.38,1327.64
2873,942,227,1,123.54,15.12,104.86
2874,943,14,3,151.98,7.03,423.87
2875,943,291,2,340.79,4.53,650.71
2876,943,498,2,288.15,13.28,499.77
2877,943,390,3,300.8,5.5,852.78
2878,943,443,3,381.42,18.34,934.42
2879,944,452,3,236.29,5.64,668.89
2880,945,126,2,237.32,14.23,407.12
2881,945,176,2,368.89,9.52,667.52
2882,945,394,2,49.85,18.28,81.48
2883,945,478,3,155.59,4.17,447.32
2884,945,491,3,36.17,6.11,101.89
2885,946,452,3,236.29,5.02,673.29
2886,946,429,1,209.6,9.25,190.22
2887,946,196,1,124.97,13.15,108.54
2888,946,450,3,189.91,14.23,488.67
2889,947,190,2,43.74,8.15,80.35
2890,947,452,2,236.29,13.85,407.12
2891,947,166,2,352.58,14.54,602.66
2892,948,60,3,334.1,13.34,868.58
2893,949,132,3,263.04,14.82,672.17
2894,949,473,3,209.11,3.87,603.06
2895,949,410,3,257.66,1.75,759.43
2896,950,246,2,84.15,13.87,144.96
2897,950,456,2,96.53,7.9,177.81
2898,951,454,3,368.84,13.44,957.75
2899,951,203,2,182.93,11.87,322.43
2900,951,8,2,308.34,10.0,555.03
2901,951,296,2,277.26,13.45,479.91
2902,951,225,2,209.24,19.36,337.48
2903,952,201,3,94.02,4.57,269.18
2904,952,140,2,488.05,9.0,888.25
2905,952,268,1,264.67,4.31,253.26
2906,953,394,3,49.85,9.89,134.76
2907,953,13,1,119.12,2.85,115.72
2908,953,370,1,189.06,17.11,156.72
2909,954,25,3,315.14,4.39,903.89
2910,954,255,2,327.41,10.65,585.08
2911,954,205,1,201.81,7.29,187.1
2912,954,194,1,335.42,4.12,321.6
2913,955,299,2,266.21,3.06,516.14
2914,955,199,1,191.99,5.99,180.49
2915,955,216,1,328.65,4.95,312.37
2916,956,102,1,153.83,5.47,145.41
2917,956,480,1,299.62,16.72,249.54
2918,957,475,2,94.44,12.43,165.41
2919,958,116,1,135.71,16.82,112.88
2920,958,156,3,119.71,7.18,333.34
2921,958,163,3,160.25,17.93,394.54
2922,959,471,1,34.52,3.63,33.27
2923,959,57,3,160.05,12.43,420.49
2924,959,140,1,488.05,10.27,437.91
2925,959,198,2,351.83,12.42,616.27
2926,960,464,2,73.91,14.47,126.43
2927,961,185,1,139.72,13.45,120.92
2928,961,60,3,334.1,4.78,954.43
2929,961,300,3,44.34,15.18,112.83
2930,961,234,3,68.94,2.82,201.0
2931,962,173,3,365.49,8.01,1008.68
2932,962,23,2,240.53,7.05,447.16
2933,962,42,3,339.55,9.02,926.75
2934,963,438,2,375.5,12.33,658.37
2935,964,73,3,428.77,12.29,1128.19
2936,964,292,1,334.57,1.25,330.39
2937,964,258,1,31.24,11.42,27.67
2938,964,341,3,133.4,0.05,399.98
2939,964,95,2,162.7,12.72,284.01
2940,965,367,3,67.25,19.88,161.64
2941,966,31,3,139.09,19.47,336.03
2942,966,132,2,263.04,5.06,499.47
2943,966,254,3,225.94,7.19,629.07
2944,966,152,1,82.42,2.87,80.05
2945,967,334,2,48.23,4.75,91.88
2946,968,210,2,134.97,5.61,254.79
2947,968,476,1,56.43,0.06,56.39
2948,968,206,3,213.18,3.18,619.19
2949,968,216,1,328.65,9.9,296.12
2950,968,309,3,155.18,7.54,430.46
2951,969,213,3,198.84,5.47,563.86
2952,969,339,3,81.77,19.62,197.19
2953,969,378,1,385.86,9.44,349.42
2954,969,455,3,425.49,8.58,1167.01
2955,969,172,3,248.16,14.16,639.06
2956,970,191,3,283.86,13.72,734.71
2957,970,207,1,293.47,13.48,253.92
2958,970,23,2,240.53,13.71,415.1
2959,971,228,1,325.33,8.48,297.73
2960,971,144,3,420.25,0.08,1259.71
2961,971,136,2,161.51,8.56,295.37
2962,972,489,3,381.69,2.68,1114.34
2963,972,361,1,411.46,19.57,330.92
2964,972,10,2,358.77,13.87,618.01
2965,973,60,3,334.1,19.63,805.51
2966,973,145,1,217.67,9.67,196.61
2967,973,482,1,55.3,16.11,46.39
2968,974,168,2,179.11,13.15,311.12
2969,975,440,2,298.71,6.28,559.91
2970,976,290,3,286.41,1.18,849.1
2971,977,432,1,467.13,1.8,458.7
2972,977,416,2,183.54,4.25,351.49
2973,978,345,3,518.83,18.27,1272.06
2974,978,272,3,101.07,17.63,249.74
2975,978,373,3,65.56,9.66,177.69
2976,978,357,1,172.89,11.63,152.79
2977,978,472,2,156.05,0.07,311.88
2978,979,203,3,182.93,8.85,500.24
2979,979,67,1,212.48,18.3,173.59
2980,980,373,1,65.56,5.92,61.68
2981,981,333,3,50.7,19.41,122.58
2982,981,82,2,439.61,18.92,712.84
2983,981,337,2,292.94,15.62,494.39
2984,982,411,3,352.88,11.69,934.92
2985,982,357,1,172.89,19.49,139.19
2986,982,161,3,283.93,13.51,736.75
2987,982,28,3,48.74,4.34,139.87
2988,982,436,1,94.22,8.23,86.47
2989,983,311,1,56.08,7.92,51.64
2990,983,60,3,334.1,9.77,904.41
2991,983,129,1,222.36,2.84,216.04
2992,984,398,1,109.42,9.2,99.35
2993,984,358,2,203.4,6.47,380.46
2994,985,317,1,62.23,15.15,52.8
2995,985,499,1,312.87,11.15,277.97
2996,985,409,1,382.07,2.16,373.84
2997,985,258,1,31.24,8.91,28.46
2998,986,470,1,321.31,0.7,319.06
2999,986,345,1,518.83,13.71,447.7
3000,986,179,2,172.92,5.28,327.57
3001,986,275,1,262.44,11.6,232.0
3002,986,490,3,102.16,4.18,293.68
3003,987,228,3,325.33,9.91,879.26
3004,987,207,2,293.47,14.72,500.52
3005,988,26,2,42.2,1.96,82.75
3006,988,45,2,35.26,6.82,65.71
3007,988,447,1,175.52,1.04,173.7
3008,988,147,3,234.79,2.05,689.95
3009,989,27,2,262.58,11.46,464.97
3010,989,475,2,94.44,14.48,161.52
3011,989,181,2,369.79,18.72,601.14
3012,989,297,2,372.41,16.59,621.28
3013,989,108,3,83.78,4.91,239.0
3014,990,333,1,50.7,5.75,47.79
3015,990,336,1,254.97,14.63,217.68
3016,991,265,3,295.45,14.75,755.65
3017,991,139,2,147.83,4.01,283.81
3018,991,345,3,518.83,16.03,1307.05
3019,991,143,2,253.4,1.07,501.36
3020,992,52,3,546.98,4.59,1565.58
3021,992,123,2,402.97,8.13,740.45
3022,992,336,3,254.97,19.57,615.24
3023,993,422,1,166.63,11.93,146.74
3024,993,332,2,233.42,14.9,397.29
3025,993,283,2,364.9,17.69,600.69
3026,993,11,3,62.26,3.49,180.26
3027,994,55,1,237.99,15.48,201.16
3028,994,364,1,482.0,6.56,450.38
3029,994,370,3,189.06,5.14,538.05
3030,995,7,2,257.21,4.64,490.56
3031,995,430,3,252.94,14.66,647.6
3032,995,151,1,317.21,17.5,261.69
3033,996,493,3,451.52,16.96,1124.76
3034,997,58,3,238.58,11.22,635.41
3035,997,54,1,395.36,14.98,336.15
3036,997,42,1,339.55,0.59,337.53
3037,997,486,3,303.11,16.49,759.36
3038,998,338,1,87.09,4.3,83.34
3039,998,38,3,23.75,19.05,57.68
3040,999,190,2,43.74,10.52,78.28
3041,999,393,1,474.64,7.64,438.36
3042,999,294,3,207.14,17.94,509.94
3043,999,259,1,237.68,12.11,208.91
3044,1000,184,2,366.64,4.59,699.66
3045,1000,174,2,24.15,15.21,40.95
3046,1000,44,1,335.41,1.82,329.29
3047,1000,324,1,270.74,4.55,258.42
3048,1001,212,1,421.69,19.94,337.59
3049,1001,67,1,212.48,14.63,181.4
3050,1001,434,1,85.9,14.2,73.7
3051,1001,144,1,420.25,8.59,384.13
3052,1001,189,2,130.17,13.25,225.86
3053,1002,108,2,83.78,16.95,139.16
3054,1002,234,1,68.94,6.85,64.21
3055,1003,415,2,360.71,3.92,693.13
3056,1003,115,3,282.09,19.72,679.38
3057,1003,402,2,192.6,7.17,357.57
3058,1004,211,1,42.6,14.19,36.56
3059,1004,335,3,421.41,15.7,1065.79
3060,1004,66,2,30.93,4.46,59.1
3061,1004,485,2,36.17,3.55,69.77
3062,1005,412,2,166.63,18.17,272.72
3063,1005,88,3,194.86,13.01,508.52
3064,1005,98,3,195.07,5.91,550.63
3065,1005,469,3,387.95,13.28,1009.34
3066,1006,341,2,133.4,13.74,230.14
3067,1006,354,1,144.93,6.32,135.77
3068,1006,126,2,237.32,14.01,408.13
3069,1006,345,3,518.83,15.94,1308.37
3070,1007,460,3,280.11,3.84,808.03
3071,1007,472,3,156.05,1.18,462.62
3072,1007,304,1,250.63,5.47,236.92
3073,1007,398,1,109.42,9.82,98.67
3074,1007,417,2,247.73,4.56,472.84
3075,1008,377,2,227.71,9.83,410.67
3076,1008,412,1,166.63,15.5,140.8
3077,1008,387,1,170.36,8.47,155.93
3078,1009,140,1,488.05,7.72,450.36
3079,1009,184,3,366.64,19.08,890.09
3080,1009,182,2,510.9,15.59,862.55
3081,1009,418,2,245.45,8.47,449.31
3082,1009,307,2,208.68,18.56,339.89
3083,1010,397,1,456.54,4.18,437.44
3084,1010,140,1,488.05,0.14,487.35
3085,1010,381,1,147.09,8.48,134.61
3086,1010,402,1,192.6,9.21,174.86
3087,1011,386,2,141.6,9.57,256.09
3088,1011,401,2,94.26,16.95,156.57
3089,1012,321,2,108.24,9.38,196.18
3090,1012,234,2,68.94,13.28,119.57
3091,1012,95,3,162.7,8.39,447.15
3092,1012,496,3,232.37,5.26,660.45
3093,1012,245,1,141.94,14.2,121.78
3094,1013,376,3,193.65,0.82,576.18
3095,1013,225,3,209.24,13.65,542.03
3096,1014,212,2,421.69,3.34,815.25
3097,1014,43,2,300.9,12.58,526.11
3098,1014,489,3,381.69,15.89,963.13
3099,1014,148,3,409.62,13.95,1057.39
3100,1015,451,3,46.98,13.85,121.42
3101,1015,242,3,471.0,19.32,1139.96
3102,1015,401,3,94.26,2.5,275.7
3103,1016,173,2,365.49,13.96,628.94
3104,1016,380,3,22.85,14.4,58.68
3105,1017,93,3,158.06,12.57,414.59
3106,1017,218,1,52.22,17.3,43.19
3107,1017,153,3,411.93,18.62,1005.73
3108,1017,316,2,219.48,18.95,355.79
3109,1018,35,1,340.33,16.61,283.8
3110,1018,169,1,46.54,3.58,44.87
3111,1018,152,1,82.42,3.15,79.82
3112,1019,7,1,257.21,2.36,251.14
3113,1019,335,3,421.41,3.22,1223.47
3114,1020,381,3,147.09,14.55,377.07
3115,1021,288,2,100.28,4.86,190.81
3116,1021,131,2,436.21,3.2,844.46
3117,1021,239,3,347.15,4.07,999.05
3118,1021,293,3,279.16,5.9,788.04
3119,1022,320,3,350.79,16.62,877.51
3120,1022,103,1,157.7,16.12,132.28
3121,1022,45,2,35.26,14.95,59.98
3122,1022,286,3,149.52,15.64,378.38
3123,1023,352,2,434.0,8.52,794.06
3124,1023,305,3,244.08,7.58,676.76
3125,1024,218,2,52.22,3.49,100.8
3126,1025,288,3,100.28,13.57,260.02
3127,1025,148,3,409.62,8.73,1121.61
3128,1025,298,3,31.56,5.62,89.36
3129,1025,456,2,96.53,2.26,188.7
3130,1025,468,2,168.99,8.0,310.93
3131,1026,409,1,382.07,15.07,324.49
3132,1027,289,1,57.52,10.18,51.67
3133,1027,147,3,234.79,13.75,607.54
3134,1027,220,3,137.34,8.15,378.43
3135,1028,412,3,166.63,15.91,420.38
3136,1029,98,1,195.07,15.22,165.37
3137,1030,257,3,345.25,18.07,848.64
3138,1031,449,1,138.08,16.42,115.41
3139,1031,263,2,193.6,12.66,338.19
3140,1031,199,3,191.99,6.09,540.91
3141,1031,97,3,432.8,0.58,1290.84
3142,1031,488,1,275.19,11.7,242.98
3143,1032,308,3,232.29,8.73,636.03
3144,1032,132,3,263.04,11.88,695.34
3145,1032,52,1,546.98,17.63,450.53
3146,1032,400,1,282.34,9.58,255.28
3147,1032,111,2,332.63,4.64,634.37
3148,1033,311,1,56.08,9.95,50.5
3149,1033,332,2,233.42,9.84,420.89
3150,1034,104,1,190.73,4.14,182.83
3151,1034,314,1,285.16,16.48,238.18
3152,1034,305,1,244.08,16.57,203.62
3153,1035,415,3,360.71,11.71,955.4
3154,1035,372,3,52.69,15.7,133.25
3155,1035,156,1,119.71,16.44,100.04
3156,1035,30,2,496.32,4.49,948.02
3157,1035,237,1,77.64,13.07,67.49
3158,1036,393,1,474.64,16.86,394.59
3159,1036,156,3,119.71,2.71,349.39
3160,1036,352,3,434.0,12.06,1144.94
3161,1036,12,2,88.09,2.57,171.65
3162,1037,480,2,299.62,15.51,506.27
3163,1037,112,2,530.19,7.77,978.0
3164,1038,361,1,411.46,1.57,404.99
3165,1038,289,2,57.52,13.29,99.75
3166,1038,124,1,120.2,17.04,99.72
3167,1039,276,2,173.8,9.24,315.47
3168,1039,3,2,85.06,9.34,154.23
3169,1039,389,1,312.81,15.74,263.57
3170,1039,252,2,289.54,18.26,473.34
3171,1039,473,2,209.11,18.26,341.86
3172,1040,225,2,209.24,17.52,345.18
3173,1041,86,2,26.09,13.47,45.15
3174,1041,265,3,295.45,2.31,865.89
3175,1041,173,2,365.49,1.87,717.28
3176,1041,287,1,189.94,18.67,154.49
3177,1042,167,2,179.89,17.36,297.31
3178,1042,299,3,266.21,2.81,776.15
3179,1042,237,1,77.64,5.93,73.04
3180,1042,170,3,295.91,5.59,838.08
3181,1042,251,2,341.28,10.96,607.76
3182,1043,257,2,345.25,18.97,559.54
3183,1043,154,3,324.69,15.41,823.96
3184,1043,21,3,100.3,1.09,297.61
3185,1043,274,3,29.33,5.1,83.5
3186,1044,219,1,324.82,13.83,279.9
3187,1044,130,2,470.84,2.53,917.87
3188,1044,329,3,322.58,6.05,909.19
3189,1045,7,3,257.21,12.87,672.34
3190,1046,69,2,241.47,5.74,455.23
3191,1046,351,3,281.76,16.42,706.46
3192,1046,357,2,172.89,11.0,307.75
3193,1047,217,1,77.47,7.3,71.82
3194,1047,45,3,35.26,11.62,93.48
3195,1047,304,1,250.63,16.78,208.58
3196,1047,218,1,52.22,12.72,45.58
3197,1047,94,2,83.89,5.42,158.69
3198,1048,447,3,175.52,14.71,449.1
3199,1048,110,2,195.45,17.24,323.52
3200,1048,26,1,42.2,1.13,41.72
3201,1048,242,3,471.0,8.33,1295.29
3202,1049,393,3,474.64,11.74,1256.69
3203,1049,113,2,434.0,12.7,757.75
3204,1049,430,3,252.94,4.45,725.03
3205,1049,308,3,232.29,0.2,695.5
3206,1050,297,3,372.41,10.56,999.28
3207,1050,275,2,262.44,19.12,424.51
3208,1050,48,1,142.88,13.73,123.26
3209,1050,113,1,434.0,14.42,371.41
3210,1050,24,2,92.06,9.04,167.47
3211,1051,361,2,411.46,17.93,675.33
3212,1051,222,3,218.87,4.49,627.16
3213,1051,26,1,42.2,6.73,39.36
3214,1051,431,2,103.46,12.25,181.57
3215,1051,106,1,57.42,1.14,56.76
3216,1052,337,2,292.94,0.9,580.59
3217,1052,199,1,191.99,8.65,175.38
3218,1052,220,1,137.34,15.2,116.46
3219,1053,145,1,217.67,6.94,202.56
3220,1053,402,1,192.6,10.71,171.98
3221,1053,267,2,193.12,9.05,351.3
3222,1053,498,2,288.15,4.09,552.72
3223,1053,396,2,228.5,3.41,441.43
3224,1054,314,1,285.16,19.02,230.92
3225,1054,448,2,168.88,3.84,324.8
3226,1054,367,1,67.25,4.26,64.39
3227,1055,430,3,252.94,18.78,616.33
3228,1055,291,3,340.79,16.57,852.95
3229,1055,105,1,121.03,0.5,120.42
3230,1055,499,3,312.87,7.26,870.46
3231,1056,327,1,48.53,1.18,47.96
3232,1057,208,2,290.8,14.55,496.97
3233,1057,120,2,417.34,1.42,822.85
3234,1057,197,1,107.66,3.06,104.37
3235,1058,269,3,417.47,15.99,1052.11
3236,1058,65,2,314.08,14.05,539.9
3237,1059,43,3,300.9,1.85,885.98
3238,1059,479,1,20.19,3.35,19.51
3239,1059,64,1,204.72,14.76,174.51
3240,1060,122,2,382.38,4.69,728.9
3241,1060,297,2,372.41,5.01,707.49
3242,1060,387,3,170.36,10.52,457.29
3243,1061,462,2,180.45,10.32,323.67
3244,1061,349,1,386.73,4.26,370.25
3245,1062,399,1,145.3,4.25,139.13
3246,1063,490,2,102.16,9.47,184.97
3247,1063,362,1,17.27,14.72,14.73
3248,1064,397,3,456.54,14.9,1165.58
3249,1064,379,3,82.49,13.96,212.92
3250,1064,13,3,119.12,18.78,290.26
3251,1064,53,2,122.33,17.04,202.98
3252,1064,255,2,327.41,10.35,587.04
3253,1065,153,1,411.93,12.98,358.47
3254,1065,135,1,123.37,6.43,115.44
3255,1066,2,1,331.37,19.65,266.27
3256,1066,368,1,279.94,17.95,229.69
3257,1066,416,1,183.54,11.95,161.6
3258,1066,413,2,270.64,13.26,469.52
3259,1067,167,2,179.89,3.46,347.32
3260,1067,442,1,248.62,2.18,243.2
3261,1068,69,2,241.47,18.96,391.35
3262,1068,339,2,81.77,15.65,137.95
3263,1068,282,2,205.67,9.48,372.33
3264,1069,245,2,141.94,8.61,259.44
3265,1069,432,3,467.13,10.74,1250.93
3266,1069,97,2,432.8,16.87,719.62
3267,1070,7,3,257.21,11.48,683.06
3268,1071,432,1,467.13,9.88,420.99
3269,1071,470,2,321.31,9.63,580.7
3270,1071,304,3,250.63,9.69,679.04
3271,1071,262,1,194.26,9.38,176.04
3272,1071,134,2,398.08,15.66,671.5
3273,1072,112,1,530.19,0.51,527.46
3274,1073,160,2,266.84,11.35,473.09
3275,1073,321,1,108.24,8.14,99.43
3276,1074,397,2,456.54,3.89,877.52
3277,1074,447,1,175.52,12.94,152.81
3278,1074,358,1,203.4,12.57,177.84
3279,1074,149,3,364.06,3.97,1048.84
3280,1074,159,3,37.97,0.45,113.4
3281,1075,395,3,107.9,3.45,312.54
3282,1075,436,2,94.22,14.78,160.59
3283,1076,110,3,195.45,1.6,576.98
3284,1077,196,3,124.97,16.05,314.75
3285,1077,419,2,156.72,14.42,268.25
3286,1078,320,2,350.79,18.98,568.44
3287,1078,125,2,206.88,15.19,350.89
3288,1078,47,3,254.96,18.61,622.57
3289,1078,487,3,155.47,7.31,432.29
3290,1078,465,3,40.96,1.72,120.77
3291,1079,92,1,109.59,3.6,105.64
3292,1079,88,3,194.86,6.16,548.6
3293,1080,128,3,247.81,15.14,630.86
3294,1081,150,2,367.19,1.75,721.52
3295,1081,158,1,253.43,14.89,215.7
3296,1082,302,1,33.87,8.04,31.15
3297,1082,263,3,193.6,19.18,469.38
3298,1082,299,1,266.21,7.18,247.09
3299,1082,349,3,386.73,13.39,1004.8
3300,1082,439,2,94.47,13.21,163.98
3301,1083,162,1,430.25,5.86,405.03
3302,1084,264,3,422.21,14.1,1088.01
3303,1085,236,2,148.9,15.43,251.85
3304,1085,347,2,153.56,12.14,269.84
3305,1086,129,1,222.36,15.92,186.95
3306,1086,19,2,213.02,19.72,342.02
3307,1086,382,3,189.42,17.45,469.07
3308,1087,394,2,49.85,0.31,99.39
3309,1087,97,1,432.8,7.35,401.0
3310,1087,9,2,327.92,12.85,571.58
3311,1087,434,1,85.9,15.8,72.33
3312,1087,482,1,55.3,2.44,53.95
3313,1088,12,1,88.09,4.63,84.01
3314,1089,21,3,100.3,14.4,257.57
3315,1089,244,2,74.5,4.67,142.05
3316,1089,482,3,55.3,17.49,136.88
3317,1089,274,2,29.33,15.27,49.7
3318,1090,389,1,312.81,13.57,270.35
3319,1091,130,2,470.84,8.03,866.02
3320,1091,476,2,56.43,13.75,97.34
3321,1091,485,3,36.17,18.59,88.33
3322,1091,32,3,101.22,6.16,284.95
3323,1091,246,3,84.15,2.14,247.05
3324,1092,117,3,288.29,14.89,736.13
3325,1093,401,1,94.26,14.9,80.22
3326,1094,173,3,365.49,9.46,992.78
3327,1095,327,1,48.53,13.4,42.03
3328,1095,369,2,337.14,1.62,663.38
3329,1095,8,2,308.34,6.99,573.57
3330,1095,160,2,266.84,4.22,511.17
3331,1096,299,1,266.21,16.06,223.47
3332,1096,26,2,42.2,6.96,78.53
3333,1096,406,3,33.53,13.53,86.99
3334,1096,78,2,492.39,15.41,833.04
3335,1096,407,1,71.92,5.87,67.7
3336,1097,334,3,48.23,6.0,136.01
3337,1097,168,1,179.11,0.56,178.11
3338,1098,284,3,114.38,0.25,342.28
3339,1098,438,3,375.5,6.13,1057.48
3340,1098,7,3,257.21,19.79,618.95
3341,1099,327,3,48.53,13.82,125.46
3342,1099,79,3,125.74,17.97,309.45
3343,1100,151,1,317.21,11.7,280.08
3344,1100,408,1,139.57,8.55,127.64
3345,1100,85,3,269.13,8.06,742.3
